"","TimeEST","TemperatureC","Dew.PointC","Humidity","Sea.Level.PressurehPa","VisibilityKm","Wind.Direction","Wind.SpeedKm.h","Gust.SpeedKm.h","Precipitationmm","Events","Conditions","WindDirDegrees","DateUTC","tmp_date"
"199",23:51:00,5,0,70,1021.8,16.1,"East","18.5","33.3","N/A",NA,"Overcast",80,"2016-01-09 4:51","010823"
"200",00:51:00,5,0,70,1021.9,16.1,"ENE","14.8","-","N/A",NA,"Overcast",60,"2016-01-09 5:51","010900"
"201",01:51:00,5,0.6,73,1021.8,16.1,"ENE","20.4","-","N/A",NA,"Mostly Cloudy",70,"2016-01-09 6:51","010901"
"202",02:51:00,5,0.6,73,1021.8,16.1,"East","13","-","N/A",NA,"Partly Cloudy",80,"2016-01-09 7:51","010902"
"203",03:51:00,4.4,0.6,77,1021.4,16.1,"East","14.8","29.6","N/A",NA,"Mostly Cloudy",80,"2016-01-09 8:51","010903"
"204",04:51:00,5,1.1,76,1021.2,16.1,"Variable","11.1","-","N/A",NA,"Overcast",0,"2016-01-09 9:51","010904"
"205",05:51:00,5,1.1,76,1021.4,16.1,"East","16.7","-","N/A",NA,"Overcast",80,"2016-01-09 10:51","010905"
"206",06:51:00,5,1.7,79,1021.7,16.1,"ENE","14.8","-","N/A",NA,"Overcast",60,"2016-01-09 11:51","010906"
"207",07:38:00,5.6,2.2,79,1022.2,16.1,"East","13","-","N/A",NA,"Overcast",90,"2016-01-09 12:38","010907"
"208",07:51:00,5.6,2.2,79,1021.5,14.5,"East","13","-","N/A",NA,"Overcast",80,"2016-01-09 12:51","010907"
"209",08:51:00,5.6,2.2,79,1021.9,14.5,"ENE","18.5","-","N/A",NA,"Overcast",70,"2016-01-09 13:51","010908"
"210",09:51:00,6.7,2.8,76,1022.9,14.5,"ENE","14.8","-","N/A",NA,"Overcast",70,"2016-01-09 14:51","010909"
"211",10:07:00,7.2,2.8,74,1023.6,14.5,"East","11.1","-","N/A",NA,"Overcast",80,"2016-01-09 15:07","010910"
"212",10:16:00,6.7,2.8,76,1023.6,14.5,"Variable","11.1","-","N/A",NA,"Overcast",0,"2016-01-09 15:16","010910"
"213",10:51:00,6.7,2.8,76,1022.3,14.5,"East","14.8","-","N/A",NA,"Overcast",80,"2016-01-09 15:51","010910"
"214",11:26:00,7.8,2.8,71,1022.6,14.5,"East","14.8","-","N/A",NA,"Overcast",80,"2016-01-09 16:26","010911"
"215",11:51:00,7.8,2.8,71,1021.7,14.5,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-01-09 16:51","010911"
"216",12:51:00,7.8,4.4,79,1021.1,8,"NE","9.3","-","0","Rain","Light Rain",50,"2016-01-09 17:51","010912"
"217",13:51:00,7.8,4.4,79,1020.2,12.9,"ENE","13","-","0",NA,"Overcast",60,"2016-01-09 18:51","010913"
"218",14:00:00,7.8,3.9,76,1020.9,12.9,"ENE","16.7","-","N/A",NA,"Overcast",70,"2016-01-09 19:00","010914"
"219",14:44:00,7.8,4.4,79,1020.9,12.9,"ENE","18.5","-","N/A",NA,"Overcast",60,"2016-01-09 19:44","010914"
"220",14:51:00,7.8,3.9,76,1020.2,12.9,"ENE","14.8","-","N/A",NA,"Overcast",60,"2016-01-09 19:51","010914"
"221",15:51:00,7.2,3.9,80,1020.2,12.9,"East","13","-","N/A",NA,"Overcast",90,"2016-01-09 20:51","010915"
"222",16:51:00,7.2,4.4,82,1020.6,14.5,"East","13","-","N/A",NA,"Overcast",100,"2016-01-09 21:51","010916"
"223",17:51:00,7.8,4.4,79,1020.5,16.1,"East","9.3","-","N/A",NA,"Overcast",80,"2016-01-09 22:51","010917"
"224",18:01:00,7.8,4.4,79,1021.6,14.5,"Variable","9.3","-","N/A",NA,"Overcast",0,"2016-01-09 23:01","010918"
"225",18:51:00,7.8,4.4,79,1020.6,16.1,"ESE","11.1","-","N/A",NA,"Overcast",110,"2016-01-09 23:51","010918"
"226",19:26:00,8.3,4.4,77,1021.2,16.1,"Variable","11.1","-","N/A",NA,"Overcast",0,"2016-01-10 0:26","010919"
"227",19:51:00,8.3,4.4,77,1020.6,16.1,"East","16.7","-","N/A",NA,"Overcast",100,"2016-01-10 0:51","010919"
"228",20:51:00,7.8,4.4,79,1020.1,11.3,"East","9.3","-","N/A",NA,"Overcast",90,"2016-01-10 1:51","010920"
"229",21:51:00,7.8,5,83,1019.1,12.9,"ENE","11.1","-","N/A",NA,"Overcast",60,"2016-01-10 2:51","010921"
"230",22:51:00,7.8,5,83,1018.3,8,"Variable","11.1","-","N/A",NA,"Haze",0,"2016-01-10 3:51","010922"
"231",23:51:00,7.8,5.6,86,1017.8,6.4,"ENE","9.3","-","N/A",NA,"Overcast",70,"2016-01-10 4:51","010923"
"232",00:51:00,7.8,5.6,86,1016.1,8,"ENE","16.7","-","N/A",NA,"Overcast",70,"2016-01-10 5:51","011000"
"233",01:51:00,7.8,5.6,86,1014.4,11.3,"ENE","18.5","-","0",NA,"Overcast",70,"2016-01-10 6:51","011001"
"234",02:51:00,7.8,5.6,86,1013,12.9,"ENE","24.1","33.3","0","Rain","Light Rain",70,"2016-01-10 7:51","011002"
"235",03:47:00,7,6,93,1012.4,4,"East","18.5","33.3","0.04","Rain","Rain",80,"2016-01-10 8:47","011003"
"236",03:51:00,7.2,5.6,90,1011.7,4.8,"ENE","16.7","29.6","0.05","Rain","Rain",70,"2016-01-10 8:51","011003"
"237",04:12:00,7.2,5.6,90,1011.7,4,"ENE","14.8","-","0.05","Rain","Rain",70,"2016-01-10 9:12","011004"
"238",04:39:00,7.2,5.6,90,1010.7,4.8,"East","22.2","35.2","0.14","Rain","Rain",80,"2016-01-10 9:39","011004"
"239",04:41:00,7.2,5.6,90,1010.4,4,"ENE","24.1","35.2","0.14","Rain","Heavy Rain",70,"2016-01-10 9:41","011004"
"240",04:51:00,7.2,5.6,90,1009.8,2.4,"ENE","27.8","40.7","0.2","Rain","Heavy Rain",70,"2016-01-10 9:51","011004"
"241",05:02:00,7.2,5.6,90,1010.4,2.8,"ENE","27.8","37","0.07","Rain","Heavy Rain",70,"2016-01-10 10:02","011005"
"242",05:37:00,7.2,5.6,90,1008.4,4.8,"ENE","29.6","48.2","0.26","Rain","Light Rain",70,"2016-01-10 10:37","011005"
"243",05:46:00,7,6,93,1009,2.8,"East","14.8","37","0.29","Rain","Heavy Rain",80,"2016-01-10 10:46","011005"
"244",05:51:00,7.2,5.6,90,1007.8,2.8,"ENE","18.5","35.2","0.32","Rain","Rain",70,"2016-01-10 10:51","011005"
"245",06:01:00,7.2,5.6,90,1007.7,3.2,"ENE","22.2","42.6","0.04","Rain","Rain",70,"2016-01-10 11:01","011006"
"246",06:29:00,7.2,6.1,93,1006.7,4.8,"ENE","22.2","37","0.12","Rain","Rain",70,"2016-01-10 11:29","011006"
"247",06:48:00,7,6,93,1006.3,3.2,"East","16.7","31.5","0.19","Rain","Heavy Rain",90,"2016-01-10 11:48","011006"
"248",06:51:00,7.8,6.1,89,1005.4,2.8,"East","16.7","31.5","0.2","Rain","Heavy Rain",80,"2016-01-10 11:51","011006"
"249",07:51:00,8.9,7.2,89,1002.2,2,"East","18.5","31.5","0.47","Rain","Heavy Rain",80,"2016-01-10 12:51","011007"
"250",08:13:00,9.4,8.3,93,1002.3,1.2,"NNE","7.4","35.2","0.24","Rain","Heavy Rain",30,"2016-01-10 13:13","011008"
"251",08:21:00,9.4,8.3,93,1002.3,1.6,"ENE","7.4","-","0.38","Rain","Heavy Rain",60,"2016-01-10 13:21","011008"
"252",08:42:00,10,8.3,89,1002.6,4.8,"WNW","11.1","-","0.46","Rain","Light Rain",290,"2016-01-10 13:42","011008"
"253",08:51:00,10,9.4,96,1001.5,8,"Variable","7.4","-","0.46","Rain","Light Rain",0,"2016-01-10 13:51","011008"
"254",09:51:00,13.9,12.8,93,1000.5,8,"Variable","9.3","-","0.01",NA,"Overcast",0,"2016-01-10 14:51","011009"
"255",10:45:00,14,13,94,999.5,2.8,"South","18.5","38.9","0","Rain","Light Rain",180,"2016-01-10 15:45","011010"
"256",10:51:00,13.9,12.8,93,999.1,2.8,"South","13","38.9","0.01","Rain","Light Rain",180,"2016-01-10 15:51","011010"
"257",11:05:00,13.9,12.8,93,998.9,4.8,"Variable","11.1","-","0.02","Rain","Light Rain",0,"2016-01-10 16:05","011011"
"258",11:31:00,13.9,12.8,93,997.9,4,"South","14.8","-","0.02",NA,"Overcast",170,"2016-01-10 16:31","011011"
"259",11:51:00,13.9,12.8,93,996.6,4,"South","13","27.8","0.02","Rain","Light Rain",190,"2016-01-10 16:51","011011"
"260",12:04:00,13.9,12.8,93,997.2,4,"South","13","27.8","0.01","Rain","Light Rain",170,"2016-01-10 17:04","011012"
"261",12:12:00,13.9,12.8,93,996.8,2.4,"Variable","9.3","-","0.03","Rain","Light Rain",0,"2016-01-10 17:12","011012"
"262",12:18:00,13.9,12.8,93,996.5,4.8,"South","11.1","-","0.03","Rain","Light Rain",170,"2016-01-10 17:18","011012"
"263",12:51:00,14.4,12.8,90,994.9,6.4,"South","13","27.8","0.03",NA,"Overcast",170,"2016-01-10 17:51","011012"
"264",13:51:00,15,13.3,90,993.2,11.3,"South","11.1","-","N/A",NA,"Overcast",170,"2016-01-10 18:51","011013"
"265",14:12:00,15,12.8,87,993.8,11.3,"South","11.1","-","N/A",NA,"Overcast",170,"2016-01-10 19:12","011014"
"266",14:51:00,13.9,12.2,89,992.1,8,"Variable","5.6","31.5","N/A",NA,"Overcast",0,"2016-01-10 19:51","011014"
"267",15:08:00,13.9,12.2,89,992.4,8,"South","13","-","N/A",NA,"Overcast",180,"2016-01-10 20:08","011015"
"268",15:26:00,13.9,11.7,87,992.4,11.3,"Variable","9.3","-","N/A",NA,"Scattered Clouds",0,"2016-01-10 20:26","011015"
"269",15:51:00,13.9,11.7,87,991.4,4.8,"South","20.4","38.9","0.01","Rain","Light Rain",170,"2016-01-10 20:51","011015"
"270",16:51:00,13.9,6.7,62,993.2,16.1,"West","14.8","27.8","0.02",NA,"Mostly Cloudy",260,"2016-01-10 21:51","011016"
"271",17:51:00,13.3,6.1,62,993.9,16.1,"West","13","-","N/A",NA,"Partly Cloudy",260,"2016-01-10 22:51","011017"
"272",18:51:00,12.8,4.4,57,994.8,16.1,"WSW","13","40.7","N/A",NA,"Clear",250,"2016-01-10 23:51","011018"
"273",19:51:00,11.1,2.8,57,996,16.1,"West","13","40.7","N/A",NA,"Overcast",270,"2016-01-11 0:51","011019"
"274",20:51:00,8.3,-1.1,52,997.6,16.1,"Variable","11.1","33.3","N/A",NA,"Partly Cloudy",0,"2016-01-11 1:51","011020"
"275",21:51:00,6.1,-3.9,49,999.7,16.1,"WNW","24.1","44.4","N/A",NA,"Clear",290,"2016-01-11 2:51","011021"
"276",22:51:00,5,-4.4,51,1001.4,16.1,"West","24.1","51.9","N/A",NA,"Scattered Clouds",280,"2016-01-11 3:51","011022"
"277",23:51:00,5,-5,49,1002.3,16.1,"WNW","20.4","40.7","N/A",NA,"Overcast",290,"2016-01-11 4:51","011023"
"278",00:51:00,3.9,-6.7,46,1003.2,16.1,"Variable","11.1","37","N/A",NA,"Overcast",0,"2016-01-11 5:51","011100"
"279",01:51:00,3.9,-7.8,43,1004.2,16.1,"WNW","20.4","40.7","N/A",NA,"Overcast",290,"2016-01-11 6:51","011101"
"280",02:51:00,2.2,-7.8,48,1005.5,16.1,"West","20.4","38.9","N/A",NA,"Clear",280,"2016-01-11 7:51","011102"
"281",03:51:00,1.1,-9.4,46,1006.8,16.1,"West","14.8","38.9","N/A",NA,"Partly Cloudy",270,"2016-01-11 8:51","011103"
"282",04:51:00,0.6,-11.1,42,1008,16.1,"WNW","20.4","40.7","N/A",NA,"Clear",290,"2016-01-11 9:51","011104"
"283",05:51:00,0,-11.7,42,1009.1,16.1,"North","-9999","-","N/A",NA,"Clear",0,"2016-01-11 10:51","011105"
"284",06:51:00,-0.6,-10,50,1010,16.1,"West","9.3","-","N/A",NA,"Clear",260,"2016-01-11 11:51","011106"
"285",07:51:00,-1.1,-12.8,41,1011.1,16.1,"WNW","16.7","40.7","N/A",NA,"Clear",300,"2016-01-11 12:51","011107"
"286",08:51:00,-1.1,-13.3,40,1012.3,16.1,"West","20.4","35.2","N/A",NA,"Clear",280,"2016-01-11 13:51","011108"
"287",09:51:00,-0.6,-13.9,37,1013.2,16.1,"Variable","7.4","29.6","N/A",NA,"Clear",0,"2016-01-11 14:51","011109"
"288",10:51:00,-0.6,-13.9,37,1013.5,16.1,"WNW","20.4","37","N/A",NA,"Clear",290,"2016-01-11 15:51","011110"
"289",11:51:00,0,-13.3,37,1013,16.1,"WNW","18.5","-","N/A",NA,"Clear",290,"2016-01-11 16:51","011111"
"290",12:51:00,0.6,-13.3,35,1013.1,16.1,"West","18.5","33.3","N/A",NA,"Clear",280,"2016-01-11 17:51","011112"
"291",13:51:00,0.6,-14.4,32,1012.9,16.1,"WNW","18.5","37","N/A",NA,"Clear",290,"2016-01-11 18:51","011113"
"292",14:51:00,0.6,-15,31,1013.3,16.1,"WNW","14.8","37","N/A",NA,"Clear",290,"2016-01-11 19:51","011114"
"293",15:51:00,0.6,-16.7,27,1014.7,16.1,"WNW","18.5","33.3","N/A",NA,"Clear",290,"2016-01-11 20:51","011115"
"294",16:51:00,0,-16.1,29,1015.5,16.1,"West","16.7","33.3","N/A",NA,"Clear",280,"2016-01-11 21:51","011116"
"295",17:51:00,-0.6,-16.1,31,1017.1,16.1,"WNW","24.1","37","N/A",NA,"Clear",290,"2016-01-11 22:51","011117"
"296",18:51:00,-1.7,-16.7,32,1018.2,16.1,"WNW","18.5","33.3","N/A",NA,"Clear",290,"2016-01-11 23:51","011118"
"297",19:51:00,-1.7,-17.2,30,1018.8,16.1,"WNW","18.5","33.3","N/A",NA,"Clear",290,"2016-01-12 0:51","011119"
"298",20:51:00,-2.2,-17.2,31,1019.2,16.1,"WNW","16.7","29.6","N/A",NA,"Clear",300,"2016-01-12 1:51","011120"
"299",21:51:00,-2.8,-16.7,34,1019.5,16.1,"North","-9999","-","N/A",NA,"Clear",0,"2016-01-12 2:51","011121"
"300",22:51:00,-2.8,-16.7,34,1019.2,16.1,"NW","13","-","N/A",NA,"Clear",320,"2016-01-12 3:51","011122"
"301",23:51:00,-3.3,-16.7,35,1019.4,16.1,"NW","11.1","-","N/A",NA,"Clear",320,"2016-01-12 4:51","011123"
"302",00:51:00,-3.9,-16.1,39,1018.9,16.1,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-01-12 5:51","011200"
"303",01:51:00,-3.9,-16.7,37,1019.2,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-01-12 6:51","011201"
"304",02:51:00,-3.9,-16.1,39,1019.2,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-01-12 7:51","011202"
"305",03:51:00,-3.3,-15.6,39,1018.9,16.1,"West","9.3","-","N/A",NA,"Clear",270,"2016-01-12 8:51","011203"
"306",04:51:00,-3.3,-14.4,43,1018.6,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-01-12 9:51","011204"
"307",05:51:00,-3.3,-14.4,43,1017.8,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-01-12 10:51","011205"
"308",06:51:00,-2.8,-14.4,41,1016.7,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-01-12 11:51","011206"
"309",07:51:00,-2.2,-12.8,45,1015.7,16.1,"Calm","Calm","-","N/A",NA,"Mostly Cloudy",0,"2016-01-12 12:51","011207"
"310",08:51:00,-1.7,-11.7,47,1015.3,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-01-12 13:51","011208"
"311",09:51:00,0.6,-10,46,1014.1,16.1,"SSE","11.1","-","N/A",NA,"Clear",160,"2016-01-12 14:51","011209"
"312",10:51:00,3.3,-7.2,47,1012.8,16.1,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-01-12 15:51","011210"
"313",11:51:00,4.4,-8.9,38,1010.3,16.1,"Variable","9.3","37","N/A",NA,"Overcast",0,"2016-01-12 16:51","011211"
"314",12:51:00,5.6,-7.8,38,1007.9,16.1,"South","16.7","31.5","N/A",NA,"Overcast",180,"2016-01-12 17:51","011212"
"315",13:51:00,6.1,-7.2,38,1005.7,16.1,"SSE","13","-","N/A",NA,"Overcast",160,"2016-01-12 18:51","011213"
"316",14:51:00,6.7,-8.9,32,1004.5,16.1,"SW","13","-","N/A",NA,"Overcast",220,"2016-01-12 19:51","011214"
"317",15:51:00,6.1,-6.1,42,1004.5,16.1,"SSW","18.5","44.4","N/A",NA,"Overcast",210,"2016-01-12 20:51","011215"
"318",16:51:00,2.8,-1.7,73,1005.2,16.1,"West","14.8","38.9","N/A",NA,"Overcast",260,"2016-01-12 21:51","011216"
"319",17:51:00,2.2,-2.2,73,1004.4,16.1,"WSW","7.4","-","N/A",NA,"Mostly Cloudy",250,"2016-01-12 22:51","011217"
"320",18:51:00,2.8,-2.2,70,1004.1,16.1,"North","-9999","-","N/A",NA,"Partly Cloudy",0,"2016-01-12 23:51","011218"
"321",19:51:00,3.3,-2.8,65,1003.6,16.1,"Variable","9.3","-","N/A",NA,"Partly Cloudy",0,"2016-01-13 0:51","011219"
"322",20:51:00,2.8,-3.9,62,1004.3,16.1,"Variable","11.1","33.3","N/A",NA,"Overcast",0,"2016-01-13 1:51","011220"
"323",21:51:00,0.6,-7.2,56,1005,16.1,"West","25.9","48.2","0",NA,"Mostly Cloudy",280,"2016-01-13 2:51","011221"
"324",22:51:00,0,-7.8,56,1005.3,16.1,"West","33.3","50","N/A",NA,"Scattered Clouds",280,"2016-01-13 3:51","011222"
"325",23:51:00,-1.1,-12.2,43,1006.5,16.1,"WNW","16.7","37","N/A",NA,"Mostly Cloudy",290,"2016-01-13 4:51","011223"
"326",00:51:00,-2.8,-13.9,43,1007.3,16.1,"West","24.1","37","N/A",NA,"Clear",280,"2016-01-13 5:51","011300"
"327",01:51:00,-3.3,-14.4,43,1008.5,16.1,"WNW","22.2","55.6","N/A",NA,"Clear",290,"2016-01-13 6:51","011301"
"328",02:51:00,-3.9,-14.4,45,1010.1,16.1,"WNW","18.5","38.9","N/A",NA,"Clear",290,"2016-01-13 7:51","011302"
"329",03:51:00,-4.4,-14.4,46,1010.7,16.1,"WNW","20.4","35.2","N/A",NA,"Clear",300,"2016-01-13 8:51","011303"
"330",04:51:00,-5,-13.9,50,1011.8,16.1,"West","22.2","42.6","N/A",NA,"Clear",280,"2016-01-13 9:51","011304"
"331",05:51:00,-5,-14.4,48,1012.6,16.1,"West","16.7","38.9","N/A",NA,"Clear",270,"2016-01-13 10:51","011305"
"332",06:51:00,-5.6,-13.9,53,1013.5,16.1,"WNW","16.7","38.9","N/A",NA,"Clear",290,"2016-01-13 11:51","011306"
"333",07:51:00,-5.6,-14.4,51,1014.4,16.1,"Variable","9.3","27.8","N/A",NA,"Clear",0,"2016-01-13 12:51","011307"
"334",08:51:00,-5,-14.4,48,1015.4,16.1,"West","20.4","40.7","N/A",NA,"Clear",270,"2016-01-13 13:51","011308"
"335",09:51:00,-4.4,-15,44,1015.6,16.1,"WNW","16.7","50","N/A",NA,"Clear",290,"2016-01-13 14:51","011309"
"336",10:51:00,-3.9,-16.1,39,1016,16.1,"West","24.1","42.6","N/A",NA,"Partly Cloudy",270,"2016-01-13 15:51","011310"
"337",11:51:00,-3.3,-16.7,35,1015.3,16.1,"Variable","7.4","37","N/A",NA,"Partly Cloudy",0,"2016-01-13 16:51","011311"
"338",12:51:00,-2.2,-16.7,33,1014.4,16.1,"NW","14.8","33.3","N/A",NA,"Clear",310,"2016-01-13 17:51","011312"
"339",13:51:00,-2.2,-16.7,33,1013.5,16.1,"WNW","22.2","46.3","N/A",NA,"Clear",290,"2016-01-13 18:51","011313"
"340",14:51:00,-2.2,-16.7,33,1014.2,16.1,"Variable","7.4","37","N/A",NA,"Clear",0,"2016-01-13 19:51","011314"
"341",15:51:00,-2.2,-15.6,36,1014.3,16.1,"West","14.8","29.6","N/A",NA,"Clear",280,"2016-01-13 20:51","011315"
"342",16:51:00,-2.8,-15.6,37,1014.7,16.1,"WNW","14.8","-","N/A",NA,"Clear",290,"2016-01-13 21:51","011316"
"343",17:51:00,-3.3,-15.6,39,1015.6,16.1,"WNW","13","35.2","N/A",NA,"Clear",290,"2016-01-13 22:51","011317"
"344",18:51:00,-3.9,-15.6,41,1016.5,16.1,"North","-9999","-","N/A",NA,"Clear",0,"2016-01-13 23:51","011318"
"345",19:51:00,-4.4,-16.1,40,1016.2,16.1,"WNW","16.7","29.6","N/A",NA,"Clear",300,"2016-01-14 0:51","011319"
"346",20:51:00,-4.4,-16.1,40,1016.1,16.1,"West","16.7","27.8","N/A",NA,"Clear",280,"2016-01-14 1:51","011320"
"347",21:51:00,-4.4,-16.1,40,1016,16.1,"West","14.8","-","N/A",NA,"Clear",280,"2016-01-14 2:51","011321"
"348",22:51:00,-5,-15.6,44,1016,16.1,"WSW","7.4","-","N/A",NA,"Partly Cloudy",250,"2016-01-14 3:51","011322"
"349",23:51:00,-5,-15.6,44,1015.4,16.1,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-01-14 4:51","011323"
"350",00:51:00,-5,-16.7,40,1015,16.1,"Variable","9.3","-","N/A",NA,"Scattered Clouds",0,"2016-01-14 5:51","011400"
"351",01:51:00,-5.6,-17.2,40,1014.3,16.1,"Variable","5.6","27.8","N/A",NA,"Overcast",0,"2016-01-14 6:51","011401"
"352",02:51:00,-5,-16.7,40,1014.5,16.1,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-01-14 7:51","011402"
"353",03:51:00,-5,-15.6,44,1014.1,16.1,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-01-14 8:51","011403"
"354",04:51:00,-5,-15.6,44,1013.7,16.1,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-01-14 9:51","011404"
"355",05:51:00,-4.4,-13.3,51,1014,16.1,"West","13","-","N/A",NA,"Overcast",260,"2016-01-14 10:51","011405"
"356",06:51:00,-4.4,-11.7,57,1013.9,16.1,"Variable","9.3","-","N/A",NA,"Overcast",0,"2016-01-14 11:51","011406"
"357",07:51:00,-4.4,-12.8,53,1013.9,16.1,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-01-14 12:51","011407"
"358",08:51:00,-3.3,-13.9,44,1013.9,16.1,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-01-14 13:51","011408"
"359",09:51:00,-2.8,-14.4,41,1014,16.1,"Variable","9.3","-","N/A",NA,"Overcast",0,"2016-01-14 14:51","011409"
"360",10:51:00,-1.7,-13.9,40,1013.7,16.1,"WSW","14.8","-","N/A",NA,"Overcast",240,"2016-01-14 15:51","011410"
"361",11:51:00,-0.6,-12.8,40,1013.2,16.1,"West","13","-","N/A",NA,"Overcast",270,"2016-01-14 16:51","011411"
"362",12:51:00,0.6,-11.1,42,1012.5,16.1,"Variable","9.3","27.8","N/A",NA,"Overcast",0,"2016-01-14 17:51","011412"
"363",13:51:00,1.7,-9.4,44,1012.2,16.1,"West","14.8","31.5","N/A",NA,"Overcast",270,"2016-01-14 18:51","011413"
"364",14:51:00,2.2,-8.3,46,1012.6,16.1,"West","13","31.5","N/A",NA,"Overcast",280,"2016-01-14 19:51","011414"
"365",15:51:00,2.8,-7.8,46,1012.9,16.1,"North","-9999","-","N/A",NA,"Overcast",0,"2016-01-14 20:51","011415"
"366",16:51:00,2.8,-7.2,48,1014.3,16.1,"West","13","-","N/A",NA,"Overcast",280,"2016-01-14 21:51","011416"
"367",17:51:00,2.8,-7.2,48,1014.3,16.1,"West","5.6","-","N/A",NA,"Overcast",280,"2016-01-14 22:51","011417"
"368",18:51:00,2.8,-7.2,48,1014.7,16.1,"WSW","5.6","-","N/A",NA,"Overcast",240,"2016-01-14 23:51","011418"
"369",19:51:00,3.3,-7.2,47,1014.6,16.1,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-01-15 0:51","011419"
"370",20:51:00,2.8,-7.2,48,1014.7,16.1,"NW","5.6","-","N/A",NA,"Clear",320,"2016-01-15 1:51","011420"
"371",21:51:00,2.8,-6.7,50,1015,16.1,"Variable","5.6","-","N/A",NA,"Mostly Cloudy",0,"2016-01-15 2:51","011421"
"372",22:51:00,2.8,-5.6,54,1014.7,16.1,"SE","5.6","-","N/A",NA,"Overcast",130,"2016-01-15 3:51","011422"
"373",23:51:00,2.8,-6.1,52,1014.2,16.1,"Calm","Calm","-","N/A",NA,"Mostly Cloudy",0,"2016-01-15 4:51","011423"
"374",00:51:00,2.2,-6.1,55,1013.7,16.1,"ESE","5.6","-","N/A",NA,"Clear",120,"2016-01-15 5:51","011500"
"375",01:51:00,2.8,-6.7,50,1013.9,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-01-15 6:51","011501"
"376",02:51:00,2.2,-5,59,1014,16.1,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-01-15 7:51","011502"
"377",03:51:00,1.7,-5,61,1013.5,16.1,"NE","7.4","-","N/A",NA,"Clear",40,"2016-01-15 8:51","011503"
"378",04:51:00,1.7,-5,61,1013.5,16.1,"NNE","7.4","-","N/A",NA,"Partly Cloudy",30,"2016-01-15 9:51","011504"
"379",05:51:00,2.8,-4.4,59,1013.8,16.1,"NNE","5.6","-","N/A",NA,"Overcast",30,"2016-01-15 10:51","011505"
"380",06:51:00,2.8,-3.3,65,1013.6,16.1,"NNE","7.4","-","N/A",NA,"Overcast",30,"2016-01-15 11:51","011506"
"381",07:51:00,2.8,-2.8,67,1013.9,12.9,"NNE","5.6","-","N/A",NA,"Overcast",30,"2016-01-15 12:51","011507"
"382",08:51:00,3.9,-1.7,67,1013.3,11.3,"ENE","7.4","-","N/A",NA,"Partly Cloudy",60,"2016-01-15 13:51","011508"
"383",09:51:00,5,-1.1,65,1012.7,12.9,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-01-15 14:51","011509"
"384",10:51:00,5.6,-1.1,62,1012.5,12.9,"North","-9999","-","N/A",NA,"Clear",0,"2016-01-15 15:51","011510"
"385",11:51:00,7.8,-0.6,56,1011.3,11.3,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-01-15 16:51","011511"
"386",12:51:00,8.9,1.1,58,1009.9,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-01-15 17:51","011512"
"387",13:51:00,10.6,0.6,50,1009.2,16.1,"South","11.1","-","N/A",NA,"Clear",170,"2016-01-15 18:51","011513"
"388",14:51:00,10,1.7,57,1008.1,16.1,"North","-9999","-","N/A",NA,"Clear",0,"2016-01-15 19:51","011514"
"389",15:51:00,9.4,3.3,66,1006.3,16.1,"SSE","11.1","27.8","N/A",NA,"Clear",160,"2016-01-15 20:51","011515"
"390",16:51:00,9.4,3.9,69,1007.2,16.1,"SSE","14.8","27.8","N/A",NA,"Clear",160,"2016-01-15 21:51","011516"
"391",17:51:00,9.4,3.3,66,1007.6,16.1,"South","9.3","-","N/A",NA,"Clear",170,"2016-01-15 22:51","011517"
"392",18:51:00,9.4,2.2,61,1007.1,16.1,"South","11.1","-","N/A",NA,"Clear",170,"2016-01-15 23:51","011518"
"393",19:51:00,9.4,2.8,64,1005.8,16.1,"SSE","7.4","-","N/A",NA,"Clear",160,"2016-01-16 0:51","011519"
"394",20:51:00,8.9,2.8,66,1004.6,16.1,"South","9.3","-","N/A",NA,"Overcast",180,"2016-01-16 1:51","011520"
"395",21:51:00,7.8,4.4,79,1002.9,16.1,"ENE","13","-","0",NA,"Mostly Cloudy",60,"2016-01-16 2:51","011521"
"396",22:51:00,7.8,3.9,76,1002,16.1,"Variable","9.3","-","N/A",NA,"Overcast",0,"2016-01-16 3:51","011522"
